id,base_id,names,base_names,phones,base_phones,websites,base_websites,addresses,base_addresses,categories,base_categories,confidence,base_confidence,label,notes
281474977374045,844424931551851,"{""primary"":""Interstate Battery""}","{""primary"":""Interstate All Battery Center""}","[""6034248245""]","[""""]","[""http://www.interstatebatteries.com/DealerLocator/AbcDealerDetails.aspx?dealerId=121&storeId=9059&name=Merrimack""]","[""https://www.interstatebatteries.com/locations/all-battery-center-merrimack-nh?utm_source=referral&utm_campaign=llm""]","[{""freeform"":""52 Daniel Webster Hwy"",""locality"":""Merrimack"",""region"":""NH"",""country"":""US"",""postcode"":""03054""}]","[{""freeform"":""52 Daniel Webster Hwy"",""locality"":""Merrimack"",""region"":""NH"",""country"":""US"",""postcode"":""03054""}]","{""primary"":""battery_store"",""alternate"":[""auto_parts_and_supply_store"",""automotive"",""retail""]}","{""primary"":""battery_store"",""alternate"":[""auto_parts_and_supply_store"",""automotive"",""retail""]}",0.77,0.77,,
08f2986b96d887a503e5806f5b046677,1125899913065930,"{""primary"":""SmartStyle Hair Salon""}","{""primary"":""SmartStyle Hair Salon""}","[""+17024336571""]","[""7024336571""]","[""https://www.smartstyle.com/locations/nearme/haircut/nv/las-vegas/5198-boulder-hwy/11461""]","[""https://www.smartstyle.com/locations/nearme/haircut/nv/las-vegas/5198-boulder-hwy/11461""]","[{""freeform"":""5198 Boulder Hwy"",""locality"":""Las Vegas"",""postcode"":""89122-6002"",""region"":""NV"",""country"":""US""}]","[{""freeform"":""5198 Boulder Highway"",""locality"":""LAS VEGAS"",""region"":""NV"",""country"":""US"",""postcode"":""89122""}]","{""primary"":""hair_salon"",""alternate"":[""beauty_salon"",""barber""]}","{""primary"":""hair_salon"",""alternate"":[""beauty_and_spa""]}",0.9962614185921548,0.77,,
08f1e8b215b9969603ab3bb9260c26a3,7c54fda507e01716de6190ab,"{""primary"":""Romidò""}","{""primary"":""Romidò Ingrosso e Dettaglio"",""common"":{},""rules"":[]}","[""+390833864887""]","[""0833 864887""]",,"[""https://www.romido.it""]","[{""freeform"":""Via Nicola Stapane, 6"",""locality"":""Galatone"",""postcode"":""73044"",""region"":""75"",""country"":""IT""}]","[{""freeform"":""Via N. Stapane , Lotto 6"",""locality"":""Galatone"",""region"":""Lecce"",""country"":""IT"",""postcode"":""73044""}]","{""primary"":""beauty_salon"",""alternate"":[""truck_rentals"",""spas""]}",{},0.9645127118644068,1.0,,
08f4994ad278dba2030555b24af2a5ad,558d7f6d498e44df6eba5801,"{""primary"":""Tiendas 3B Centro""}","{""primary"":""Tiendas 3B"",""common"":{},""rules"":[]}","[""+525545109999""]",[null],"[""https://tiendas3b.com/en/products/""]",[null],"[{""freeform"":""Calle 2 Norte 1600"",""locality"":""Puebla"",""postcode"":""72000"",""country"":""MX""}]","[{""freeform"":""3 Norte"",""locality"":""Puebla"",""region"":""Puebla"",""country"":""MX"",""postcode"":""72000""}]","{""primary"":""supermarket"",""alternate"":[""grocery_store"",""convenience_store""]}","{""primary"":""Retail > Food and Beverage Retail > Grocery Store"",""alternate"":[]}",0.9467515923566879,1.0,,
08f2a8865b604cf0030145b0379d1ca1,1407374885549255,"{""primary"":""Triangle Cycles North""}","{""primary"":""Triangle Cycles North""}","[""+14347998000""]","[""4347998000""]","[""https://www.trianglecycles.com/""]","[""https://www.trianglecycles.com/""]","[{""freeform"":""2104 Riverside Dr"",""locality"":""Danville"",""postcode"":""24540-4215"",""region"":""VA"",""country"":""US""}]","[{""freeform"":""2104 Riverside Dr"",""locality"":""Danville"",""region"":""VA"",""country"":""US"",""postcode"":""24540""}]","{""primary"":""motorcycle_dealer"",""alternate"":[""motorcycle_repair"",""shopping""]}","{""primary"":""motorcycle_dealer"",""alternate"":[""motorcycle_repair"",""automotive""]}",0.997898979043525,0.77,,
08f44dd545c0313303fc66e60e99f054,5e78c59f40c7b3000788a3b2,"{""primary"":""Renee Mason""}","{""primary"":""Renee Mason"",""common"":{},""rules"":[]}","[""8642012000""]","[""(864) 255-3775""]","[""https://bankers.firstcitizens.com/mortgage/sc/greenville/renee-mason""]","[""https://bankers.firstcitizens.com/sc/greenville/renee-mason""]","[{""freeform"":""2420 Laurens Rd"",""locality"":""Greenville"",""postcode"":""29607"",""region"":""SC"",""country"":""US""}]","[{""freeform"":""2420 Laurens Rd"",""locality"":""Greenville"",""region"":""SC"",""country"":""US"",""postcode"":""29607""}]","{""primary"":""mortgage_lender"",""alternate"":[""mortgage_broker""]}","{""primary"":""Business and Professional Services > Financial Service"",""alternate"":[""Business and Professional Services > Legal Service""]}",0.77,1.0,,
08f1e8047491b82203dfd0297fbad6de,b24f2d863f814ff8ff3ea757,"{""primary"":""Cacciani Ristorante""}","{""primary"":""Cacciani"",""common"":{},""rules"":[]}","[""+39069420378""]","[""06 942 0378""]","[""http://www.cacciani.it/""]","[""http://www.cacciani.it""]","[{""freeform"":""Via Armando Diaz, 13"",""locality"":""Frascati"",""postcode"":""00044"",""region"":""62"",""country"":""IT""}]","[{""freeform"":""Via Armando Diaz 15 15"",""locality"":""Frascati"",""region"":""Roma"",""country"":""IT"",""postcode"":""00044""}]","{""primary"":""italian_restaurant"",""alternate"":[""restaurant"",""diner""]}","{""primary"":""Dining and Drinking > Restaurant > Fast Food Restaurant"",""alternate"":[]}",0.9645127118644068,1.0,,
08f450a6b2294d5203313bd27e054fe8,4cea9dde9f776ea817ca6922,"{""primary"":""Notaría Pública 20""}","{""primary"":""Notaría Pública No. 20"",""common"":{},""rules"":[]}","[""+529988849440""]","[""998 884 1041""]","[""http://www.notaria20.com/""]","[""http://www.notariacancun.com""]","[{""freeform"":""Calle Granada 20"",""locality"":""Cancún"",""postcode"":""77500"",""country"":""MX""}]","[{""freeform"":""Calle Granada No. 30"",""locality"":""Cancún"",""region"":""QR"",""country"":""MX""}]","{""primary"":""notary_public"",""alternate"":[""lawyer"",""financial_service""]}","{""primary"":""Business and Professional Services > Financial Service"",""alternate"":[""Business and Professional Services > Legal Service"",""Business and Professional Services > Office""]}",0.9837452982267598,1.0,,
08f195d8812cb8f1035a9bea4040fe2c,59dce5402bf9a927a88a0e86,"{""primary"":""Boots Opticians""}","{""primary"":""Boots Opticians"",""common"":{},""rules"":[]}","[""+441908606618""]","[""01908 606618""]","[""https://www.boots.com/opticians?utm_source=google&utm_medium=organic&utm_content=website&utm_campaign=facebook""]","[""https://www.boots.com/opticians""]","[{""freeform"":""67 Midsummer Boulevard"",""locality"":""Milton Keynes"",""postcode"":""MK9 3"",""region"":""ENG"",""country"":""GB""}]","[{""freeform"":""18 Crown Walk"",""locality"":""Milton Keynes"",""country"":""GB"",""postcode"":""MK9 3AH""}]","{""primary"":""eyewear_and_optician"",""alternate"":[""optometrist"",""health_and_medical""]}","{""primary"":""Retail > Eyecare Store"",""alternate"":[""Health and Medicine > Optometrist""]}",0.9837452982267598,1.0,,
08fad3618e4a04ea032d5d60f42d16aa,612a0cd96f490c66a44627ec,"{""primary"":""Virginia Coffee Roastery & Eatery""}","{""primary"":""Virginia Coffee Roastery"",""common"":{},""rules"":[]}","[""+27210075588""]",[null],"[""http://www.virginiacoffee.co.za/""]",[null],"[{""freeform"":""Anansi, 25 Church St"",""locality"":""Durbanville"",""postcode"":""7550"",""region"":""WC"",""country"":""ZA""}]","[{""freeform"":""Kerk St"",""locality"":""Durbanville"",""region"":""Western Cape"",""country"":""ZA"",""postcode"":""7550""}]","{""primary"":""coffee_shop"",""alternate"":[""restaurant"",""breakfast_and_brunch_restaurant""]}","{""primary"":""Dining and Drinking > Cafe, Coffee, and Tea House > Coffee Shop"",""alternate"":[]}",0.7927927927927928,1.0,,
08f2e6045d4cad5803116b100d18a53d,52d90da7498ee3184ac8f521,"{""primary"":""とり屋鈴木""}","{""primary"":""とり屋鈴木"",""common"":{},""rules"":[]}","[""+81586858658""]",[null],"[""http://www.yakitorisuzuki.com/""]",[null],"[{""freeform"":""愛知県一宮市開明新田郷３２−４"",""locality"":""一宮市"",""country"":""JP""}]","[{""freeform"":""開明字新田郷32-4"",""locality"":""一宮市"",""region"":""愛知県"",""country"":""JP"",""postcode"":""494-0001""}]","{""primary"":""chicken_restaurant"",""alternate"":[""sushi_restaurant"",""japanese_restaurant""]}","{""primary"":""Dining and Drinking > Restaurant > Wings Joint"",""alternate"":[""Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant""]}",0.48103896103896104,1.0,,
08f2aa641dac166c0396504b89284b46,50ac1598e4b08e127aac8817,"{""primary"":""Seneca Nation Indians Library""}","{""primary"":""Seneca Nation Library"",""common"":{},""rules"":[]}","[""+17165329449""]","[""(716) 532-9449""]","[""http://senecanationlibrary.wordpress.com""]","[""http://senecanationlibrary.wordpress.com""]","[{""freeform"":""3 Thomas Indian School Dr"",""locality"":""Irving"",""postcode"":""14081-9300"",""region"":""NY"",""country"":""US""}]","[{""freeform"":""3 Thomas Indian School Dr"",""locality"":""Irving"",""region"":""NY"",""country"":""US"",""postcode"":""14081""}]","{""primary"":""library"",""alternate"":[""community_services_non_profits""]}","{""primary"":""Community and Government > Library"",""alternate"":[]}",0.9645127118644068,1.0,,
08f3cc5a1476a45403ed1a0c115b1102,5e31b0d49ccc7f0008f704d7,"{""primary"":""Axis Bank ATM""}","{""primary"":""Axis Bank ATM"",""common"":{},""rules"":[]}","[""+9118604195555""]","[""1860 419 5555""]","[""https://branch.axisbank.com/axis-bank-atm-hotel-gitanjali-complex-atm-club-road-silchar-56517/Home?utm_source=locator&utm_medium=facebook""]","[""https://branch.axisbank.com/axis-bank-hotel-gitanjali-complex-atm-silchar-assam-56517/Home""]","[{""freeform"":""Hotel Gitanjali Complex, Club Rd"",""postcode"":""788001"",""country"":""IN""}]","[{""freeform"":""Hotel Gitanjali Complex"",""locality"":""Silchar"",""region"":""Assam"",""country"":""IN"",""postcode"":""788001""}]","{""primary"":""atms"",""alternate"":[""financial_service"",""bank_credit_union""]}","{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > ATM"",""alternate"":[]}",0.9918379237288135,1.0,,
08f1ea446ed882290325e618a0d79f7e,59d845e066fc654c15536d73,"{""primary"":""L'Ufficio Srl""}","{""primary"":""L'Ufficio"",""common"":{},""rules"":[]}","[""045576800""]","[""045 576800""]","[""https://www.fotocopiatriciverona.it/""]","[""https://www.fotocopiatriciverona.it""]","[{""freeform"":""Corso Milano, 50/A"",""locality"":""Verona"",""postcode"":""37138"",""region"":""VR"",""country"":""IT""}]","[{""freeform"":""Corso Milano, 50/A"",""locality"":""Verona"",""region"":""VR"",""country"":""IT"",""postcode"":""37138""}]","{""primary"":""office_equipment"",""alternate"":[""business_office_supplies_and_stationery"",""printing_services"",""business_equipment_and_supply"",""business_to_business"",""retail""]}","{""primary"":""Retail > Print Store"",""alternate"":[""Business and Professional Services > Home Improvement Service > Home Service"",""Retail > Furniture and Home Store""]}",0.8806389610389611,1.0,,
08f2a1001299846e0365e336fd67ea1f,1970324838754047,"{""primary"":""The Children's Place""}","{""primary"":""The Children's Place""}","[""+17186521860""]","[""7186521860""]","[""http://www.childrensplace.com""]","[""https://www.childrensplace.com/us/store/jeromeavenue-bronx-NY-114402""]","[{""freeform"":""3451 Jerome Ave"",""locality"":""New York"",""postcode"":""10467-1049"",""region"":""NY"",""country"":""US""}]","[{""freeform"":""3451 Jerome Ave"",""locality"":""Bronx"",""region"":""NY"",""country"":""US"",""postcode"":""10467""}]","{""primary"":""children's_clothing_store"",""alternate"":[""clothing_store""]}","{""primary"":""children's_clothing_store"",""alternate"":[""clothing_store"",""retail""]}",0.9962614185921548,0.77,,
08f65262686f413303c317cc0b4f574a,4d40dfa8de17a093fe4cfc6b,"{""primary"":""Makmal Kesihatan Awam""}","{""primary"":""Makmal Kesihatan Awam (MKA)"",""common"":{},""rules"":[]}","[""+1072387162""]","[""07-238 7162""]",,[null],"[{""freeform"":""Jalan Persiaran Tanjung Tampoi"",""postcode"":""81200"",""country"":""MY""}]","[{""freeform"":""Jalan Persiaran Tanjung"",""locality"":""Johor Bahru"",""region"":""Johor"",""country"":""MY"",""postcode"":""80200""}]","{""primary"":""public_and_government_association"",""alternate"":[""central_government_office"",""armed_forces_branch""]}","{""primary"":""Community and Government > Government Building"",""alternate"":[]}",0.7927927927927928,1.0,,
08f1faea1a769db403fc9ae26e222fa5,1407374886536367,"{""primary"":""PicturePeople Fotostudio""}","{""primary"":""PicturePeople Fotostudio Frankfurt-Berger-Straße""}","[""+496948008735""]","[""06948008735""]","[""https://www.picturepeople.de/fotostudios/frankfurt/berger-strasse""]","[""https://www.picturepeople.de/fotostudios/frankfurt/berger-strasse""]","[{""freeform"":""Berger Straße 124A"",""locality"":""Frankfurt am Main"",""postcode"":""60316"",""country"":""DE""}]","[{""freeform"":""Berger Str. 124A"",""locality"":""Frankfurt am Main"",""region"":"""",""country"":""DE"",""postcode"":""60316""}]","{""primary"":""professional_services"",""alternate"":[""event_photography""]}","{""primary"":""session_photography"",""alternate"":[""gift_shop"",""business_management_services"",""photography_store_and_services"",""consultant_and_general_service"",""business_to_business_services"",""business_to_business"",""retail""]}",0.9962614185921548,0.77,,
08f26c84401a416e03eb1dc0009a8062,4e15e7e418384368edd43263,"{""primary"":""Kenos Express""}","{""primary"":""Keno's Express"",""common"":{},""rules"":[]}","[""+19403815366""]","[""(940) 243-1772""]",,[null],"[{""freeform"":""718 Hercules Ln"",""locality"":""Denton"",""postcode"":""76209-7724"",""region"":""TX"",""country"":""US""}]","[{""freeform"":""718 Hercules Ln"",""locality"":""Denton"",""region"":""TX"",""country"":""US""}]","{""primary"":""convenience_store"",""alternate"":[""gas_station""]}","{""primary"":""Travel and Transportation > Fuel Station"",""alternate"":[]}",0.9544061302681992,1.0,,
08f396c4a392530a03ba75015b9d5616,5a5e301d625a666c5b101c66,"{""primary"":""Stade André Cancel""}","{""primary"":""Stade Cancel"",""common"":{},""rules"":[]}","[""+10467295214""]","[""04 67 29 42 31""]","[""http://www.mauguio-carnon.com""]","[""http://www.mauguio-carnon.com/1-39255-Stade-Andre-Cancel.php""]","[{""freeform"":""227 Avenue Gaston Baissette"",""locality"":""Mauguio"",""postcode"":""34130"",""country"":""FR""}]","[{""freeform"":""227 avenue Gaston Baissette"",""locality"":""Mauguio"",""region"":""Languedoc-Roussillon"",""country"":""FR"",""postcode"":""34130""}]","{""primary"":""tennis_court"",""alternate"":[""active_life"",""gym""]}","{""primary"":""Sports and Recreation > Soccer > Soccer Field"",""alternate"":[]}",0.9544061302681992,1.0,,
08f26e3036354530039a96a9e4dcc0d4,562949960105996,"{""primary"":""Woodfire Grille""}","{""primary"":""Woodfire Grille""}","[""+13167195148""]","[""3167195148""]","[""https://kansasstar.boydgaming.com/dine/woodfire-grille""]","[""https://kansasstar.boydgaming.com/dine/woodfire-grille""]","[{""freeform"":""777 Kansas Star Dr"",""locality"":""Mulvane"",""postcode"":""67120-9777"",""region"":""KS"",""country"":""US""}]","[{""freeform"":""777 Kansas Star Dr"",""locality"":""Mulvane"",""region"":""KS"",""country"":""US"",""postcode"":""67110""}]","{""primary"":""steakhouse"",""alternate"":[""restaurant"",""american_restaurant""]}","{""primary"":""steakhouse"",""alternate"":[""food"",""restaurant""]}",0.9962614185921548,0.77,,
08f19430a154193003d34537776c63d0,717dd2a6b15369a517bea894,"{""primary"":""Bythams Community Shop & Cafe""}","{""primary"":""Bythams Community Shop"",""common"":{},""rules"":[]}","[""+441780769373""]","[""01780 769373""]","[""http://www.Bythams.shop/""]",[null],"[{""freeform"":""42 Station Road"",""locality"":""Grantham"",""postcode"":""NG33 4SB"",""region"":""ENG"",""country"":""GB""}]","[{""freeform"":""46 Station Rd"",""locality"":""Castle Bytham"",""region"":""Lincolnshire"",""country"":""GB"",""postcode"":""NG33 4SJ""}]","{""primary"":""sandwich_shop"",""alternate"":[""breakfast_and_brunch_restaurant""]}","{""primary"":""Retail > Convenience Store"",""alternate"":[]}",0.9837452982267598,1.0,,
08f264d133962a4d03f03f3066a92a36,1407374886112598,"{""primary"":""Downtown Nashville Nissan""}","{""primary"":""Downtown Nashville Nissan""}","[""+16152485100""]","[""6157634518""]","[""www.downtownnashvillenissan.com""]","[""https://www.downtownnashvillenissan.com/?utm_source=yext&utm_medium=referral&utm_campaign=local-citations""]","[{""freeform"":""25 Vantage Way"",""locality"":""Nashville"",""postcode"":""37228-1503"",""region"":""TN"",""country"":""US""}]","[{""freeform"":""25 Vantage Way"",""locality"":""Nashville"",""region"":""TN"",""country"":""US"",""postcode"":""37228""}]","{""primary"":""automotive_dealer"",""alternate"":[""car_dealer"",""automotive_repair""]}","{""primary"":""used_car_dealer"",""alternate"":[""automotive""]}",0.9962614185921548,0.77,,
08f195c82d04140003820a083e057706,505caf44e4b0ef5c5516dd9c,"{""primary"":""IMLI Restaurant Derby""}","{""primary"":""Imli"",""common"":{},""rules"":[]}","[""+441332380083""]","[""01332 380083""]","[""http://imliderby.weebly.com/""]","[""http://imliderby.weebly.com""]","[{""freeform"":""17-19 Curzon Street"",""locality"":""Derby"",""postcode"":""DE1 1"",""region"":""ENG"",""country"":""GB""}]","[{""freeform"":""17-19 Curzon St."",""locality"":""Derby"",""region"":""Derbyshire"",""country"":""GB"",""postcode"":""DE1 1LH""}]","{""primary"":""indian_restaurant"",""alternate"":[""asian_restaurant"",""restaurant""]}","{""primary"":""Dining and Drinking > Restaurant > Indian Restaurant"",""alternate"":[]}",0.23154848046309695,1.0,,
08f42d9d6e29845403d6b6ed118b2c53,1125899908999353,"{""primary"":""RichFeel Trichology Center""}","{""primary"":""RichFeel Trichology Center""}","[""+917900082222""]","[""07900082222""]","[""https://www.richfeel.com/surat/hair-loss-treatment-transplant-citylight-road""]","[""https://www.richfeel.com/surat/hair-loss-treatment-transplant-citylight-road/""]","[{""freeform"":""Shop No. U-1/2, Ascon City Building, Opp. Maheshwari Bhavan, City Light Road"",""postcode"":""395007"",""country"":""IN""}]","[{""freeform"":""Shop No. U 1, Ascon City Building, 2, City Light Road"",""locality"":""Surat"",""region"":""Gujarat"",""country"":""IN"",""postcode"":""395007""}]","{""primary"":""health_and_medical"",""alternate"":[""cafe""]}","{""primary"":""pharmaceutical_companies"",""alternate"":[""medical_center"",""b2b_medical_support_services"",""health_and_medical"",""business_to_business""]}",0.9895134099616858,0.77,,
08f1f8036d9b130e03ec54381d4c24fd,11e182ba55dc4f45f35f6c1b,"{""primary"":""Calico Jacks""}","{""primary"":""Calico Jack's Bistro"",""common"":{},""rules"":[]}","[""+4976429213430""]","[""04976 42930579""]",,[null],"[{""freeform"":""Obere Guldenstraße 13"",""locality"":""Endingen am Kaiserstuhl"",""postcode"":""79346"",""country"":""DE""}]","[{""freeform"":""Obere Guldenstr. 13"",""locality"":""Endingen am Kaiserstuhl"",""region"":""Baden-Württemberg"",""country"":""DE"",""postcode"":""79346""}]","{""primary"":""cafe"",""alternate"":[""sports_bar"",""bar""]}","{""primary"":""Dining and Drinking > Bar > Sports Bar"",""alternate"":[""Dining and Drinking > Restaurant > Bistro"",""Dining and Drinking > Cafe, Coffee, and Tea House > Café""]}",0.9645127118644068,1.0,,
08f1f90209466d5e031c6fb8c6dc1846,5e199e6e7183de00089803f7,"{""primary"":""Kyriel Conseils""}","{""primary"":""Kyriel Conseils"",""common"":{},""rules"":[]}","[""+33478363058""]","[""04 78 36 30 58""]","[""http://www.kyriel-conseils.com/""]","[""http://www.kyriel-conseils.com""]","[{""freeform"":""11 Place des Minimes"",""locality"":""Lyon"",""postcode"":""69005"",""country"":""FR""}]","[{""freeform"":""11 Place des Minimes"",""locality"":""Lyon"",""region"":""Auvergne-Rhône-Alpes"",""country"":""FR"",""postcode"":""69005""}]","{""primary"":""financial_service"",""alternate"":[""accountant"",""professional_services""]}","{""primary"":""Business and Professional Services > Financial Service"",""alternate"":[""Business and Professional Services > Legal Service""]}",0.9445655559015883,1.0,,
562949954959913,562949966564190,"{""primary"":""Arnold's Service & Towing""}","{""primary"":""Arnold's Service & Towing""}","[""6082694241""]","[""6086965041""]","[""""]","[""http://arnoldsservicesandtowing.com/""]","[{""freeform"":""715 W Wisconsin St"",""locality"":""Sparta"",""region"":""WI"",""country"":""US"",""postcode"":""54656""}]","[{""freeform"":""715 W Wisconsin St"",""locality"":""Sparta"",""region"":""WI"",""country"":""US"",""postcode"":""54656""}]","{""primary"":""auto_restoration_services"",""alternate"":[""auto_body_shop"",""gas_station"",""towing_service"",""automotive""]}","{""primary"":""auto_restoration_services"",""alternate"":[""auto_body_shop"",""gas_station"",""towing_service"",""automotive""]}",0.77,0.77,,
08f2a306408ceb9e0359e46ac00d27f6,562949958458676,"{""primary"":""Manna Massage""}","{""primary"":""Manna Massage""}","[""+16179011311""]","[""6179011311""]","[""http://www.mannamassage.com""]","[""http://mannamassage.com/""]","[{""freeform"":""320 Washington St"",""locality"":""Brookline"",""postcode"":""02445-6873"",""region"":""MA"",""country"":""US""}]","[{""freeform"":""320 Washington Street"",""locality"":""Brookline"",""region"":""MA"",""country"":""US"",""postcode"":""02445""}]","{""primary"":""massage"",""alternate"":[""spas"",""physical_therapy""]}","{""primary"":""massage"",""alternate"":[""massage_therapy"",""wellness_program"",""spas"",""beauty_and_spa"",""health_and_medical""]}",0.9523423423423424,0.77,,
08f1f8d7b4d1e1100368356cbdeaebad,0cb6cefc65304b432e4e0fec,"{""primary"":""Baumann Busbetrieb GmbH""}","{""primary"":""Baumann Busbetrieb GmbH"",""common"":{},""rules"":[]}","[""+4989784067""]","[""089 784067""]","[""http://www.baumannbus.de/""]","[""http://www.baumannbus.de""]","[{""freeform"":""Barmseestraße 7"",""locality"":""München"",""postcode"":""81477"",""country"":""DE""}]","[{""freeform"":""Barmseestraße 7"",""locality"":""München"",""region"":""Bayern"",""country"":""DE"",""postcode"":""81477""}]","{""primary"":""transportation"",""alternate"":[""travel"",""professional_services""]}","{""primary"":""Travel and Transportation > Transportation Service"",""alternate"":[]}",0.9645127118644068,1.0,,
08f184585198e405031141d8c7cec342,5a2594ae32b61d11120025cc,"{""primary"":""Europcar""}","{""primary"":""Europcar NANTES FORUM D'ORVAULT"",""common"":{},""rules"":[]}","[""+33240631213""]","[""02 40 63 12 13""]","[""http://www.europcar-atlantique.fr""]",[null],"[{""freeform"":""310 Route de Vannes"",""locality"":""Orvault"",""postcode"":""44700"",""country"":""FR""}]","[{""freeform"":""310 Rte De Vannes, Forum D'Orvault"",""locality"":""Orvault"",""country"":""FR"",""postcode"":""44700""}]","{""primary"":""car_rental_agency"",""alternate"":[""travel"",""rental_service""]}","{""primary"":""Travel and Transportation > Transport Hub > Rental Car Location"",""alternate"":[]}",0.9385113268608414,1.0,,
08f64b4d68a70d8003fa7e70cbb9c833,4ecc8090e5fa85e5ec621262,"{""primary"":""โรงแรมพร3 #ขอนแก่น""}","{""primary"":""โรงแรมพร 3"",""common"":{},""rules"":[]}","[""+1043270111""]","[""043 270 111""]",,[null],"[{""freeform"":""94/8 Moo 17"",""locality"":""Khon Kaen"",""postcode"":""40000"",""country"":""TH""}]","[{""freeform"":""94/8 Moo 17"",""locality"":""Mueang Khon Kaen"",""region"":""Khon Kaen"",""country"":""TH"",""postcode"":""40000""}]","{""primary"":""bed_and_breakfast"",""alternate"":[""hotel"",""event_planning""]}","{""primary"":""Travel and Transportation > Lodging > Bed and Breakfast"",""alternate"":[]}",0.7927927927927928,1.0,,
08f1f9b5987326f00333fba28cfa8efa,5bf8c76461f070002cde4682,"{""primary"":""Case delle Fate""}","{""primary"":""Case delle Fate"",""common"":{},""rules"":[]}","[""+390196898357""]","[""019 689 8357""]","[""https://www.casedellefate.it/""]","[""http://www.casedellefate.it""]","[{""freeform"":""Via Agostino Ghiglieri, 17"",""locality"":""Finale Ligure"",""postcode"":""17024"",""region"":""42"",""country"":""IT""}]","[{""freeform"":""Via Agostino Ghiglieri, 17"",""locality"":""Finale Ligure"",""region"":""SV"",""country"":""IT"",""postcode"":""17024""}]","{""primary"":""real_estate"",""alternate"":[""real_estate_agent""]}","{""primary"":""Business and Professional Services > Real Estate Service > Real Estate Agency"",""alternate"":[]}",0.3941504178272981,1.0,,
08f2aac958c59b1b03fcabb8e82f50cf,1407374883592772,"{""primary"":""Scott J Morris, DMD""}","{""primary"":""Scott J Morris Family Practice""}","[""+16105391110""]","[""6105391110""]","[""http://scottjmorrisdmd.com/contact-us/356894""]","[""http://www.scottjmorrisdmd.com/""]","[{""freeform"":""1719 W Main St"",""locality"":""West Norriton Twp"",""postcode"":""19403-3201"",""region"":""PA"",""country"":""US""}]","[{""freeform"":""1719 W Main St"",""locality"":""Norristown"",""region"":""PA"",""country"":""US"",""postcode"":""19403""}]","{""primary"":""dentist"",""alternate"":[""oral_surgeon"",""teeth_whitening""]}","{""primary"":""cosmetic_dentist"",""alternate"":[""general_dentistry"",""pediatric_dentist"",""dentist"",""health_and_medical""]}",0.9962614185921548,0.77,,
08f28308d5a4ea9303716a263b3d1a91,1407374887923048,"{""primary"":""Massagebyronn""}","{""primary"":""Massagebyronn123""}","[""+15107343655""]","[""5107343655""]","[""https://www.massagebyronn123.com/""]","[""https://www.massagebyronn123.com/""]","[{""freeform"":""Bernhard Ave"",""postcode"":""94805"",""country"":""US""}]","[{""freeform"":""Bernhard Ave"",""locality"":""Richmond"",""region"":""CA"",""country"":""US"",""postcode"":""94805""}]","{""primary"":""spas"",""alternate"":[""physical_therapy"",""massage_therapy""]}","{""primary"":""massage"",""alternate"":[""massage_therapy"",""physical_therapy"",""beauty_and_spa"",""health_and_medical""]}",0.9792361111111111,0.77,,
08f4a26190820480038552c3422fe112,5cb6b225d4cc98002ca4c4d9,"{""primary"":""沖縄そば 地酒和々""}","{""primary"":""沖縄そば 和々"",""common"":{},""rules"":[]}","[""+818027762801""]","[""080-2776-2801""]","[""https://japanese-regional-restaurant-136.business.site""]","[""https://japanese-regional-restaurant-136.business.site""]","[{""freeform"":""沖縄県那覇市首里寒川町２丁目７９−８"",""locality"":""那覇市"",""postcode"":""903-0826"",""country"":""JP""}]","[{""freeform"":""首里寒川町2-79-8"",""locality"":""那覇市"",""region"":""沖縄県"",""country"":""JP"",""postcode"":""903-0826""}]","{""primary"":""japanese_restaurant"",""alternate"":[""diner"",""noodles_restaurant""]}","{""primary"":""Dining and Drinking > Restaurant > Asian Restaurant > Noodle Restaurant"",""alternate"":[]}",0.9837452982267598,1.0,,
08f26eec3634b47603f6d23fb1b12603,562949966568172,"{""primary"":""Cedar Vale Locker""}","{""primary"":""Cedar Vale Locker""}","[""+16207585657""]","[""6207585657""]","[""https://www.cedarvalelocker.com""]","[""""]","[{""freeform"":""1505 Marsh St"",""locality"":""Cedar Vale"",""postcode"":""67024-9081"",""region"":""KS"",""country"":""US""}]","[{""freeform"":""1505 Marsh St"",""locality"":""Cedar Vale"",""region"":""KS"",""country"":""US"",""postcode"":""67024""}]","{""primary"":""butcher_shop"",""alternate"":[""shopping""]}","{""primary"":""business_to_business""}",0.9962614185921548,0.77,,
08f2aa6524b204d80374531f4a5f9685,08f2aa6c8b792da803489c19ea269085,"{""primary"":""Sprint Store""}","{""primary"":""Sprint Store""}","[""7168276985""]","[""7168231787""]","[""http://shop.sprint.com/mysprint/shop_landing.jsp?pagename=whysprint&INTNAV=ATG:HE:WS""]","[""""]","[{""freeform"":""3701 Mckinley Pkwy Ste 1066"",""locality"":""Blasdell"",""postcode"":""14219"",""region"":""NY"",""country"":""US""}]","[{""freeform"":""3701 Mckinley Pkwy"",""locality"":""Buffalo"",""postcode"":""14219"",""region"":""NY"",""country"":""US""}]",,,0.77,0.77,,
